ID,Language_ID,Concept,Form,Comment,Segments,Source
north_teke_2_cuvette__small,north_teke_2_cuvette,small,mpfumpfuri,,,
north_teke_2_cuvette__smoke,north_teke_2_cuvette,smoke,yúú,,,
north_teke_2_cuvette__star,north_teke_2_cuvette,star,njyeli,,,
north_teke_2_cuvette__stone,north_teke_2_cuvette,stone,-kele,,,
north_teke_2_cuvette__sun,north_teke_2_cuvette,sun,tálí,,,
north_teke_2_cuvette__swim,north_teke_2_cuvette,swim,tsaba,,,
north_teke_2_cuvette__tail,north_teke_2_cuvette,tail,kìlà,,,
north_teke_2_cuvette__to_bite,north_teke_2_cuvette,to_bite,-cwi,,,
north_teke_2_cuvette__to_burn,north_teke_2_cuvette,to_burn,-tsú,,,
north_teke_2_cuvette__to_come,north_teke_2_cuvette,to_come,ya,,,
north_teke_2_cuvette__to_die,north_teke_2_cuvette,to_die,kwá,,,
north_teke_2_cuvette__to_drink,north_teke_2_cuvette,to_drink,-nwá,,,
north_teke_2_cuvette__to_eat,north_teke_2_cuvette,to_eat,-dzá,,,
north_teke_2_cuvette__to_fly,north_teke_2_cuvette,to_fly,dumi,,,
north_teke_2_cuvette__to_give,north_teke_2_cuvette,to_give,ngwo,,,
north_teke_2_cuvette__to_hear,north_teke_2_cuvette,to_hear,ndzwɔ,,,
north_teke_2_cuvette__to_kill,north_teke_2_cuvette,to_kill,-ju-,,,
north_teke_2_cuvette__to_know,north_teke_2_cuvette,to_know,yaa,,,
north_teke_2_cuvette__to_lie_down,north_teke_2_cuvette,to_lie_down,puwo,,,
north_teke_2_cuvette__to_say,north_teke_2_cuvette,to_say,lyeele,,,
north_teke_2_cuvette__to_see,north_teke_2_cuvette,to_see,muni,,,
north_teke_2_cuvette__to_see_s2,north_teke_2_cuvette,to_see,tala,,,
north_teke_2_cuvette__to_sit,north_teke_2_cuvette,to_sit,và,,,
north_teke_2_cuvette__to_sit_s2,north_teke_2_cuvette,to_sit,ntsyina,,,
north_teke_2_cuvette__to_stand,north_teke_2_cuvette,to_stand,té mu nkiri,,,
north_teke_2_cuvette__to_walk,north_teke_2_cuvette,to_walk,-lyé,,,
north_teke_2_cuvette__tongue,north_teke_2_cuvette,tongue,le-limi,,,
north_teke_2_cuvette__tooth,north_teke_2_cuvette,tooth,miini,,,
north_teke_2_cuvette__tree,north_teke_2_cuvette,tree,-tí,,,
north_teke_2_cuvette__two,north_teke_2_cuvette,two,òòlè,,,
north_teke_2_cuvette__warm_weather,north_teke_2_cuvette,warm_weather,mwíí,,,
north_teke_2_cuvette__water,north_teke_2_cuvette,water,dzá,,,
north_teke_2_cuvette__what,north_teke_2_cuvette,what,éma,,,
north_teke_2_cuvette__white,north_teke_2_cuvette,white,púú,,,
north_teke_2_cuvette__who,north_teke_2_cuvette,who,waa-nà,,,
north_teke_2_cuvette__woman,north_teke_2_cuvette,woman,-kaari,,,
nsambaan_kwenge__all,nsambaan_kwenge,all,(w-/b-)óos,,,
nsambaan_kwenge__arm,nsambaan_kwenge,arm,gogu/mo-gogu,,,
nsambaan_kwenge__belly,nsambaan_kwenge,belly,dzum/ma-dzum,,,
nsambaan_kwenge__big,nsambaan_kwenge,big,nnen,,,
nsambaan_kwenge__bird,nsambaan_kwenge,bird,núni/banúni,,,
nsambaan_kwenge__black,nsambaan_kwenge,black,bwɪ́ta/ba-bwɪ́ta,,,
nsambaan_kwenge__blood,nsambaan_kwenge,blood,meeng,,,
nsambaan_kwenge__bone,nsambaan_kwenge,bone,gi-gudi/bi-gudi,,,
nsambaan_kwenge__breast,nsambaan_kwenge,breast,beenu/mabeenu,,,
nsambaan_kwenge__cold,nsambaan_kwenge,cold,pewu,,,
nsambaan_kwenge__dog,nsambaan_kwenge,dog,mbwa/ba-mbwa,,,
nsambaan_kwenge__ear,nsambaan_kwenge,ear,tsuwi/ma-tsuwi,,,
nsambaan_kwenge__egg,nsambaan_kwenge,egg,gge/mage,,,
nsambaan_kwenge__eye,nsambaan_kwenge,eye,diisu/miisu,,,
nsambaan_kwenge__fat,nsambaan_kwenge,fat,mmasi,,,
nsambaan_kwenge__fish,nsambaan_kwenge,fish,mbitsi u mwees,,,
nsambaan_kwenge__good,nsambaan_kwenge,good,mu-piimb,,,
nsambaan_kwenge__ground,nsambaan_kwenge,ground,maan,,,
nsambaan_kwenge__hair,nsambaan_kwenge,hair,tsuki,,,
nsambaan_kwenge__head,nsambaan_kwenge,head,mutu/mitu,,,
nsambaan_kwenge__heart,nsambaan_kwenge,heart,mbundu,,,
nsambaan_kwenge__horn,nsambaan_kwenge,horn,boongu/maboongu,,,
nsambaan_kwenge__knee,nsambaan_kwenge,knee,boongu,,,
nsambaan_kwenge__leg,nsambaan_kwenge,leg,guulu/miilu,,,
nsambaan_kwenge__long,nsambaan_kwenge,long,-nnda,,,
nsambaan_kwenge__man,nsambaan_kwenge,man,yakala/bayakala,,,
nsambaan_kwenge__meat,nsambaan_kwenge,meat,mbits,,,
nsambaan_kwenge__moon,nsambaan_kwenge,moon,nngoondi,,,
nsambaan_kwenge__mountain,nsambaan_kwenge,mountain,mongo,,,
nsambaan_kwenge__mouth,nsambaan_kwenge,mouth,ganu,,,
nsambaan_kwenge__name,nsambaan_kwenge,name,zina,,,
nsambaan_kwenge__neck,nsambaan_kwenge,neck,tsingu,,,
nsambaan_kwenge__night,nsambaan_kwenge,night,piipa,,,
nsambaan_kwenge__nose,nsambaan_kwenge,nose,mboombú,,,
nsambaan_kwenge__one,nsambaan_kwenge,one,mmosi,,,
nsambaan_kwenge__path,nsambaan_kwenge,path,nzila,,,
nsambaan_kwenge__person,nsambaan_kwenge,person,mmutu,,,
nsambaan_kwenge__rain,nsambaan_kwenge,rain,mmvula,,,
nsambaan_kwenge__red,nsambaan_kwenge,red,benga,,,
nsambaan_kwenge__root,nsambaan_kwenge,root,sœ́s,,,
nsambaan_kwenge__sand,nsambaan_kwenge,sand,méén,,,
nsambaan_kwenge__skin,nsambaan_kwenge,skin,pela,,,
nsambaan_kwenge__small,nsambaan_kwenge,small,-gegi,,,
nsambaan_kwenge__smoke,nsambaan_kwenge,smoke,mmwisí,,,
nsambaan_kwenge__star,nsambaan_kwenge,star,mbwetete,,,
nsambaan_kwenge__stone,nsambaan_kwenge,stone,di-tadi/ma-tadi,,,
nsambaan_kwenge__sun,nsambaan_kwenge,sun,taangu,,,
nsambaan_kwenge__tail,nsambaan_kwenge,tail,kél,,,
nsambaan_kwenge__to_come,nsambaan_kwenge,to_come,gu-za,,,
nsambaan_kwenge__to_die,nsambaan_kwenge,to_die,gufwa,,,
nsambaan_kwenge__to_eat,nsambaan_kwenge,to_eat,gudia,,,
nsambaan_kwenge__to_give,nsambaan_kwenge,to_give,gupe,,,
nsambaan_kwenge__to_kill,nsambaan_kwenge,to_kill,gudʒua,,,
nsambaan_kwenge__to_know,nsambaan_kwenge,to_know,guyaaba,,,
nsambaan_kwenge__to_lie_down,nsambaan_kwenge,to_lie_down,guniimb,,,
nsambaan_kwenge__to_see,nsambaan_kwenge,to_see,gumona,,,
nsambaan_kwenge__to_sit,nsambaan_kwenge,to_sit,gukala,,,
nsambaan_kwenge__to_stand,nsambaan_kwenge,to_stand,gunyingama,,,
nsambaan_kwenge__to_walk,nsambaan_kwenge,to_walk,-dambula,,,
nsambaan_kwenge__tongue,nsambaan_kwenge,tongue,dimi,,,
nsambaan_kwenge__tooth,nsambaan_kwenge,tooth,dinu,,,
nsambaan_kwenge__tree,nsambaan_kwenge,tree,muti/miti,,,
nsambaan_kwenge__two,nsambaan_kwenge,two,boole/miole,,,
nsambaan_kwenge__warm_weather,nsambaan_kwenge,warm_weather,kilukuluku,,,
nsambaan_kwenge__water,nsambaan_kwenge,water,mamba,,,
nsambaan_kwenge__white,nsambaan_kwenge,white,peembi,,,
nsambaan_kwenge__white_s2,nsambaan_kwenge,white,eli,,,
nsambaan_kwenge__woman,nsambaan_kwenge,woman,mukeetu,,,
nsambaan_kwilumpia_longo_kuma_kuma__all,nsambaan_kwilumpia_longo_kuma_kuma,all,–nso,,,
nsambaan_kwilumpia_longo_kuma_kuma__arm,nsambaan_kwilumpia_longo_kuma_kuma,arm,kↄ́ↄ́/mbyↄ́ↄ́,,,
nsambaan_kwilumpia_longo_kuma_kuma__ashes,nsambaan_kwilumpia_longo_kuma_kuma,ashes,bá-tↄ/má-tↄ,,,
nsambaan_kwilumpia_longo_kuma_kuma__bark,nsambaan_kwilumpia_longo_kuma_kuma,bark,ɛ́bál,,,
nsambaan_kwilumpia_longo_kuma_kuma__bark_s2,nsambaan_kwilumpia_longo_kuma_kuma,bark,ebulu,,,
nsambaan_kwilumpia_longo_kuma_kuma__belly,nsambaan_kwilumpia_longo_kuma_kuma,belly,édzúm,,,
nsambaan_kwilumpia_longo_kuma_kuma__big,nsambaan_kwilumpia_longo_kuma_kuma,big,kolákol,,,
nsambaan_kwilumpia_longo_kuma_kuma__bird,nsambaan_kwilumpia_longo_kuma_kuma,bird,nín,,,
nsambaan_kwilumpia_longo_kuma_kuma__black,nsambaan_kwilumpia_longo_kuma_kuma,black,kapir,,,
nsambaan_kwilumpia_longo_kuma_kuma__blood,nsambaan_kwilumpia_longo_kuma_kuma,blood,mátsil,,,
nsambaan_kwilumpia_longo_kuma_kuma__bone,nsambaan_kwilumpia_longo_kuma_kuma,bone,makwa/mikwa,,,
nsambaan_kwilumpia_longo_kuma_kuma__breast,nsambaan_kwilumpia_longo_kuma_kuma,breast,mábyal,,,
nsambaan_kwilumpia_longo_kuma_kuma__cloud,nsambaan_kwilumpia_longo_kuma_kuma,cloud,matur,,,
nsambaan_kwilumpia_longo_kuma_kuma__cold,nsambaan_kwilumpia_longo_kuma_kuma,cold,mpyↄ́ↄ́ (mpio),,,
nsambaan_kwilumpia_longo_kuma_kuma__dog,nsambaan_kwilumpia_longo_kuma_kuma,dog,mbwa,,,
nsambaan_kwilumpia_longo_kuma_kuma___to_be_dry,nsambaan_kwilumpia_longo_kuma_kuma,to_be_dry,kahum,,,
nsambaan_kwilumpia_longo_kuma_kuma__ear,nsambaan_kwilumpia_longo_kuma_kuma,ear,etso/matso,,,
nsambaan_kwilumpia_longo_kuma_kuma__egg,nsambaan_kwilumpia_longo_kuma_kuma,egg,ɛkiɛ,,,
nsambaan_kwilumpia_longo_kuma_kuma__fat,nsambaan_kwilumpia_longo_kuma_kuma,fat,mbɛas,,,
nsambaan_kwilumpia_longo_kuma_kuma__feather,nsambaan_kwilumpia_longo_kuma_kuma,feather,lásal,,,
nsambaan_kwilumpia_longo_kuma_kuma__fire,nsambaan_kwilumpia_longo_kuma_kuma,fire,mbá:,,,
nsambaan_kwilumpia_longo_kuma_kuma__fish,nsambaan_kwilumpia_longo_kuma_kuma,fish,mbís é mádza,,,
nsambaan_kwilumpia_longo_kuma_kuma__full,nsambaan_kwilumpia_longo_kuma_kuma,full,–hœl,,,
nsambaan_kwilumpia_longo_kuma_kuma__good,nsambaan_kwilumpia_longo_kuma_kuma,good,kabↄŋ,,,
nsambaan_kwilumpia_longo_kuma_kuma__ground,nsambaan_kwilumpia_longo_kuma_kuma,ground,méén,,,
nsambaan_kwilumpia_longo_kuma_kuma__hair,nsambaan_kwilumpia_longo_kuma_kuma,hair,látsö/ntsö (ntsô),,,
nsambaan_kwilumpia_longo_kuma_kuma__head,nsambaan_kwilumpia_longo_kuma_kuma,head,matwe,,,
nsambaan_kwilumpia_longo_kuma_kuma__heart,nsambaan_kwilumpia_longo_kuma_kuma,heart,matem,,,
nsambaan_kwilumpia_longo_kuma_kuma__horn,nsambaan_kwilumpia_longo_kuma_kuma,horn,kíbɔ̰́ŋ/ɛ́bɔ́ŋ,,,
nsambaan_kwilumpia_longo_kuma_kuma__knee,nsambaan_kwilumpia_longo_kuma_kuma,knee,eboŋ,,,
nsambaan_kwilumpia_longo_kuma_kuma__leaf,nsambaan_kwilumpia_longo_kuma_kuma,leaf,láka,,,
nsambaan_kwilumpia_longo_kuma_kuma__leg,nsambaan_kwilumpia_longo_kuma_kuma,leg,kwúul/mbyel,,,
nsambaan_kwilumpia_longo_kuma_kuma__liver,nsambaan_kwilumpia_longo_kuma_kuma,liver,esóo/msóo,,,
nsambaan_kwilumpia_longo_kuma_kuma__long,nsambaan_kwilumpia_longo_kuma_kuma,long,bwɛl,,,
nsambaan_kwilumpia_longo_kuma_kuma__louse,nsambaan_kwilumpia_longo_kuma_kuma,louse,ntsin/bantsin,,,
nsambaan_kwilumpia_longo_kuma_kuma__man,nsambaan_kwilumpia_longo_kuma_kuma,man,manáa,,,
nsambaan_kwilumpia_longo_kuma_kuma__man_s2,nsambaan_kwilumpia_longo_kuma_kuma,man,banswîm,,,
nsambaan_kwilumpia_longo_kuma_kuma__meat,nsambaan_kwilumpia_longo_kuma_kuma,meat,másœn,,,
nsambaan_kwilumpia_longo_kuma_kuma__moon,nsambaan_kwilumpia_longo_kuma_kuma,moon,ngↄ́ↄ́n,,,
nsambaan_kwilumpia_longo_kuma_kuma__mountain,nsambaan_kwilumpia_longo_kuma_kuma,mountain,mɔ̰́:,,,
nsambaan_kwilumpia_longo_kuma_kuma__mouth,nsambaan_kwilumpia_longo_kuma_kuma,mouth,múun/míin,,,
nsambaan_kwilumpia_longo_kuma_kuma__nail,nsambaan_kwilumpia_longo_kuma_kuma,nail,ládzal,,,
nsambaan_kwilumpia_longo_kuma_kuma__name,nsambaan_kwilumpia_longo_kuma_kuma,name,ékúb,,,
nsambaan_kwilumpia_longo_kuma_kuma__name_s2,nsambaan_kwilumpia_longo_kuma_kuma,name,ézín,,,
nsambaan_kwilumpia_longo_kuma_kuma__neck,nsambaan_kwilumpia_longo_kuma_kuma,neck,ɛ́bɔ́s,,,
nsambaan_kwilumpia_longo_kuma_kuma__new,nsambaan_kwilumpia_longo_kuma_kuma,new,mpa,,,
nsambaan_kwilumpia_longo_kuma_kuma__new_s2,nsambaan_kwilumpia_longo_kuma_kuma,new,nsáŋ,,,
nsambaan_kwilumpia_longo_kuma_kuma__night,nsambaan_kwilumpia_longo_kuma_kuma,night,mpíib,,,
nsambaan_kwilumpia_longo_kuma_kuma__nose,nsambaan_kwilumpia_longo_kuma_kuma,nose,mbóóm,,,
nsambaan_kwilumpia_longo_kuma_kuma__one,nsambaan_kwilumpia_longo_kuma_kuma,one,mbɛs /mbes,,,
nsambaan_kwilumpia_longo_kuma_kuma__path,nsambaan_kwilumpia_longo_kuma_kuma,path,mbwáá,,,
nsambaan_kwilumpia_longo_kuma_kuma__person,nsambaan_kwilumpia_longo_kuma_kuma,person,mbúur/báar,,,
nsambaan_kwilumpia_longo_kuma_kuma__rain,nsambaan_kwilumpia_longo_kuma_kuma,rain,mvul,,,
nsambaan_kwilumpia_longo_kuma_kuma__red,nsambaan_kwilumpia_longo_kuma_kuma,red,tso,,,
nsambaan_kwilumpia_longo_kuma_kuma__root,nsambaan_kwilumpia_longo_kuma_kuma,root,maswɛs,,,
nsambaan_kwilumpia_longo_kuma_kuma__round,nsambaan_kwilumpia_longo_kuma_kuma,round,edíŋí,,,
nsambaan_kwilumpia_longo_kuma_kuma__sand,nsambaan_kwilumpia_longo_kuma_kuma,sand,zɛ:l,,,
nsambaan_kwilumpia_longo_kuma_kuma__seed,nsambaan_kwilumpia_longo_kuma_kuma,seed,mbúr,,,
nsambaan_kwilumpia_longo_kuma_kuma__skin,nsambaan_kwilumpia_longo_kuma_kuma,skin,ɛkↄb,,,
nsambaan_kwilumpia_longo_kuma_kuma__sleep_n,nsambaan_kwilumpia_longo_kuma_kuma,sleep_n,tól,,,
nsambaan_kwilumpia_longo_kuma_kuma__small,nsambaan_kwilumpia_longo_kuma_kuma,small,ekœkœ,,,
nsambaan_kwilumpia_longo_kuma_kuma__smoke,nsambaan_kwilumpia_longo_kuma_kuma,smoke,madzing,,,
nsambaan_kwilumpia_longo_kuma_kuma__star,nsambaan_kwilumpia_longo_kuma_kuma,star,mbwɛ́ɛtɛtɛ,,,
nsambaan_kwilumpia_longo_kuma_kuma__stone,nsambaan_kwilumpia_longo_kuma_kuma,stone,mákul,,,
nsambaan_kwilumpia_longo_kuma_kuma__stone_s2,nsambaan_kwilumpia_longo_kuma_kuma,stone,ɛtar,,,
nsambaan_kwilumpia_longo_kuma_kuma__sun,nsambaan_kwilumpia_longo_kuma_kuma,sun,ntaŋ,,,
nsambaan_kwilumpia_longo_kuma_kuma__swim,nsambaan_kwilumpia_longo_kuma_kuma,swim,kakas,,,
nsambaan_kwilumpia_longo_kuma_kuma__tail,nsambaan_kwilumpia_longo_kuma_kuma,tail,makel,,,
nsambaan_kwilumpia_longo_kuma_kuma__to_bite,nsambaan_kwilumpia_longo_kuma_kuma,to_bite,kadzœs,,,
nsambaan_kwilumpia_longo_kuma_kuma__to_burn,nsambaan_kwilumpia_longo_kuma_kuma,to_burn,káya mbaa,,,
nsambaan_kwilumpia_longo_kuma_kuma__to_come,nsambaan_kwilumpia_longo_kuma_kuma,to_come,kayia,,,
nsambaan_kwilumpia_longo_kuma_kuma__to_die,nsambaan_kwilumpia_longo_kuma_kuma,to_die,kakwa,,,
nsambaan_kwilumpia_longo_kuma_kuma__to_drink,nsambaan_kwilumpia_longo_kuma_kuma,to_drink,kanwa,,,
nsambaan_kwilumpia_longo_kuma_kuma__to_eat,nsambaan_kwilumpia_longo_kuma_kuma,to_eat,kadia,,,
nsambaan_kwilumpia_longo_kuma_kuma__to_fly,nsambaan_kwilumpia_longo_kuma_kuma,to_fly,kafula,,,
nsambaan_kwilumpia_longo_kuma_kuma__to_give,nsambaan_kwilumpia_longo_kuma_kuma,to_give,kápa,,,
nsambaan_kwilumpia_longo_kuma_kuma__to_hear,nsambaan_kwilumpia_longo_kuma_kuma,to_hear,kawáa,,,
nsambaan_kwilumpia_longo_kuma_kuma__to_kill,nsambaan_kwilumpia_longo_kuma_kuma,to_kill,kadzwá,,,
nsambaan_kwilumpia_longo_kuma_kuma__to_know,nsambaan_kwilumpia_longo_kuma_kuma,to_know,káyɩ́b,,,
nsambaan_kwilumpia_longo_kuma_kuma__to_lie_down,nsambaan_kwilumpia_longo_kuma_kuma,to_lie_down,kábír,,,
nsambaan_kwilumpia_longo_kuma_kuma__to_say,nsambaan_kwilumpia_longo_kuma_kuma,to_say,katyéén,,,
nsambaan_kwilumpia_longo_kuma_kuma__to_see,nsambaan_kwilumpia_longo_kuma_kuma,to_see,kaman,,,
nsambaan_kwilumpia_longo_kuma_kuma__to_sit,nsambaan_kwilumpia_longo_kuma_kuma,to_sit,kabyas,,,
nsambaan_kwilumpia_longo_kuma_kuma__to_stand,nsambaan_kwilumpia_longo_kuma_kuma,to_stand,kámbara,,,
nsambaan_kwilumpia_longo_kuma_kuma__to_walk,nsambaan_kwilumpia_longo_kuma_kuma,to_walk,kawen,,,
nsambaan_kwilumpia_longo_kuma_kuma__to_walk_s2,nsambaan_kwilumpia_longo_kuma_kuma,to_walk,káwɛ́,,,
nsambaan_kwilumpia_longo_kuma_kuma__tongue,nsambaan_kwilumpia_longo_kuma_kuma,tongue,lálem,,,
nsambaan_kwilumpia_longo_kuma_kuma__tongue_s2,nsambaan_kwilumpia_longo_kuma_kuma,tongue,ndaa,,,
nsambaan_kwilumpia_longo_kuma_kuma__tooth,nsambaan_kwilumpia_longo_kuma_kuma,tooth,édzin,,,
nsambaan_kwilumpia_longo_kuma_kuma__tree,nsambaan_kwilumpia_longo_kuma_kuma,tree,mátɩ,,,
nsambaan_kwilumpia_longo_kuma_kuma__two,nsambaan_kwilumpia_longo_kuma_kuma,two,ywɛ́l,,,
nsambaan_kwilumpia_longo_kuma_kuma__warm_weather,nsambaan_kwilumpia_longo_kuma_kuma,warm_weather,myána (mwɛnɛ),,,
nsambaan_kwilumpia_longo_kuma_kuma__water,nsambaan_kwilumpia_longo_kuma_kuma,water,mádza,,,
nsambaan_kwilumpia_longo_kuma_kuma__what,nsambaan_kwilumpia_longo_kuma_kuma,what,nkhée,,,
nsambaan_kwilumpia_longo_kuma_kuma__white,nsambaan_kwilumpia_longo_kuma_kuma,white,pɪ́pɪ,,,
nsambaan_kwilumpia_longo_kuma_kuma__who,nsambaan_kwilumpia_longo_kuma_kuma,who,ná,,,
nsambaan_kwilumpia_longo_kuma_kuma__woman,nsambaan_kwilumpia_longo_kuma_kuma,woman,mákáár/bákáár,,,
nsambaan_nkara__all,nsambaan_nkara,all,bá-nso,,,
nsambaan_nkara__arm,nsambaan_nkara,arm,kɔ́ɔ́/mbyɔ́ɔ́,,,
nsambaan_nkara__ashes,nsambaan_nkara,ashes,báto,,,
nsambaan_nkara__bark,nsambaan_nkara,bark,ebal/bibal,,,
nsambaan_nkara__belly,nsambaan_nkara,belly,édzúm/mádzúm,,,
nsambaan_nkara__big,nsambaan_nkara,big,kolákol,,,
nsambaan_nkara__bird,nsambaan_nkara,bird,nín/banin,,,
nsambaan_nkara__black,nsambaan_nkara,black,kapir,,,
nsambaan_nkara__blood,nsambaan_nkara,blood,mátsil,,,
nsambaan_nkara__bone,nsambaan_nkara,bone,makwa/mikwa,,,
nsambaan_nkara__breast,nsambaan_nkara,breast,mábial,,,
nsambaan_nkara__cloud,nsambaan_nkara,cloud,matur,,,
nsambaan_nkara__cold,nsambaan_nkara,cold,"kampio (kaka mpio, mbio)",,,
nsambaan_nkara__dog,nsambaan_nkara,dog,mbwa/bámbwa,,,
nsambaan_nkara___to_be_dry,nsambaan_nkara,to_be_dry,kahum,,,
nsambaan_nkara__ear,nsambaan_nkara,ear,etso/matso,,,
nsambaan_nkara__egg,nsambaan_nkara,egg,ɛkiɛ/makiɛ,,,
nsambaan_nkara__eye,nsambaan_nkara,eye,dŷ/mbys,,,
nsambaan_nkara__fat,nsambaan_nkara,fat,mbɛas,,,
nsambaan_nkara__feather,nsambaan_nkara,feather,lásal/nsal,,,
nsambaan_nkara__fire,nsambaan_nkara,fire,mbáa,,,
nsambaan_nkara__fish,nsambaan_nkara,fish,mbýsˈemadza/bambýsˈemadza,,,
nsambaan_nkara__full,nsambaan_nkara,full,hoel,,,
nsambaan_nkara__good,nsambaan_nkara,good,kabong,,,
nsambaan_nkara__ground,nsambaan_nkara,ground,mentsi/ntsi,,,
nsambaan_nkara__hair,nsambaan_nkara,hair,ntsô,,,
nsambaan_nkara__head,nsambaan_nkara,head,matwe/mitwe,,,
nsambaan_nkara__heart,nsambaan_nkara,heart,matem/mitem,,,
nsambaan_nkara__horn,nsambaan_nkara,horn,ebong/bibong,,,
nsambaan_nkara__knee,nsambaan_nkara,knee,ebong/mabong,,,
nsambaan_nkara__leaf,nsambaan_nkara,leaf,láka/nka,,,
nsambaan_nkara__leg,nsambaan_nkara,leg,kwúul/mbiel,,,
nsambaan_nkara__liver,nsambaan_nkara,liver,esóo/msóo,,,
nsambaan_nkara__long,nsambaan_nkara,long,bwɛl,,,
nsambaan_nkara__louse,nsambaan_nkara,louse,ntsin/bantsin,,,
nsambaan_nkara__man,nsambaan_nkara,man,manáa/mináa,,,
nsambaan_nkara__many,nsambaan_nkara,many,tetia/titia,,,
nsambaan_nkara__meat,nsambaan_nkara,meat,masoen/misoen,,,
nsambaan_nkara__moon,nsambaan_nkara,moon,ngóon,,,
nsambaan_nkara__mountain,nsambaan_nkara,mountain,mɔ̃ɔ̃/bamɔ̃ɔ̃,,,
nsambaan_nkara__mouth,nsambaan_nkara,mouth,múun/míin,,,
nsambaan_nkara__nail,nsambaan_nkara,nail,ládzal/ndzal,,,
nsambaan_nkara__name,nsambaan_nkara,name,ekoeb/bekoeb,,,
nsambaan_nkara__neck,nsambaan_nkara,neck,ebos/mabos,,,
nsambaan_nkara__new,nsambaan_nkara,new,mpa,,,
nsambaan_nkara__night,nsambaan_nkara,night,mpíib,,,
nsambaan_nkara__nose,nsambaan_nkara,nose,mbóóm,,,
nsambaan_nkara__one,nsambaan_nkara,one,mbɛs / mbes,,,
nsambaan_nkara__path,nsambaan_nkara,path,mbwáa/bambwáa,,,
nsambaan_nkara__person,nsambaan_nkara,person,mbúur/báar,,,
nsambaan_nkara__rain,nsambaan_nkara,rain,mvul/bamvul,,,
nsambaan_nkara__red,nsambaan_nkara,red,tso,,,
nsambaan_nkara__red_s2,nsambaan_nkara,red,ka-sýng-a,,,
nsambaan_nkara__root,nsambaan_nkara,root,másíim/misíim,,,
nsambaan_nkara__sand,nsambaan_nkara,sand,méén,,,
nsambaan_nkara__skin,nsambaan_nkara,skin,ekob/bikob,,,
nsambaan_nkara__sleep_n,nsambaan_nkara,sleep_n,tól,,,
nsambaan_nkara__small,nsambaan_nkara,small,ek̃oek̃oe,,,
nsambaan_nkara__smoke,nsambaan_nkara,smoke,madzing/mídzing,,,
nsambaan_nkara__star,nsambaan_nkara,star,mbwéetete (ba)mbwéetete,,,
nsambaan_nkara__stone,nsambaan_nkara,stone,mákul/mikul,,,
nsambaan_nkara__sun,nsambaan_nkara,sun,ntang,,,
nsambaan_nkara__swim,nsambaan_nkara,swim,ka-kas,,,
nsambaan_nkara__tail,nsambaan_nkara,tail,makel/mikel,,,
nsambaan_nkara__to_bite,nsambaan_nkara,to_bite,ka-dzoes,,,
nsambaan_nkara__to_burn,nsambaan_nkara,to_burn,ka-kys,,,
nsambaan_nkara__to_come,nsambaan_nkara,to_come,ka-yia,,,
nsambaan_nkara__to_die,nsambaan_nkara,to_die,kakwa,,,
nsambaan_nkara__to_drink,nsambaan_nkara,to_drink,kanwa,,,
nsambaan_nkara__to_eat,nsambaan_nkara,to_eat,kadia,,,
nsambaan_nkara__to_fly,nsambaan_nkara,to_fly,kafula -fula,,,
nsambaan_nkara__to_give,nsambaan_nkara,to_give,kápa,,,
nsambaan_nkara__to_hear,nsambaan_nkara,to_hear,kawáa,,,
nsambaan_nkara__to_kill,nsambaan_nkara,to_kill,kadzwaa,,,
nsambaan_nkara__to_know,nsambaan_nkara,to_know,kaheb,,,
nsambaan_nkara__to_lie_down,nsambaan_nkara,to_lie_down,kábir,,,
nsambaan_nkara__to_say,nsambaan_nkara,to_say,kátien,,,
nsambaan_nkara__to_see,nsambaan_nkara,to_see,kaman,,,
nsambaan_nkara__to_sit,nsambaan_nkara,to_sit,kabias,,,
nsambaan_nkara__to_stand,nsambaan_nkara,to_stand,kámbara,,,
nsambaan_nkara__to_walk,nsambaan_nkara,to_walk,kawen,,,
nsambaan_nkara__tongue,nsambaan_nkara,tongue,lálem/málem,,,
nsambaan_nkara__tooth,nsambaan_nkara,tooth,ɛdzíin/madzíin,,,
nsambaan_nkara__tree,nsambaan_nkara,tree,máti/míti,,,
nsambaan_nkara__two,nsambaan_nkara,two,iel/wuel,,,
nsambaan_nkara__warm_weather,nsambaan_nkara,warm_weather,miána,,,
nsambaan_nkara__warm_weather_s2,nsambaan_nkara,warm_weather,kakar mbáa,,,
nsambaan_nkara__water,nsambaan_nkara,water,mádzá,,,
