Language_ID,Concept_ID,Form,Comment,Cognateset
Nzebi,see,mɔ ~ mɔ́ɔ̀nɔ̀,,1
Nzebi,seed,ì-šɛ̂dí,,16
Nzebi,short,kubi,,1
Nzebi,"sick, be",u-bɛlɛ,,6
Nzebi,sit,tsǎxəlà,,17
Nzebi,skin,mù-kâtá,,6
Nzebi,sleep (v),u-lasa,,1
Nzebi,small,bù-kɛɛxɛ́,,3
Nzebi,smoke,mù-ùkì,,1
Nzebi,snake,tɛdi,,6
Nzebi,speak,yambala,,1
Nzebi,stand,mù-tɛ̂lɛ́,,3
Nzebi,steal,yiba,,1
Nzebi,stone,lə̀-maɲá,,2
Nzebi,sun,ɲâŋgà,,9
Nzebi,tail,mù-kêlà,,1
Nzebi,thirst,peyi,,15
Nzebi,tongue,lə̀-lîmì,,1
Nzebi,tooth,dí-ìnà,,1
Nzebi,tree,mù-tí,,4
Nzebi,two,bíɔ̀lɔ̀,,5
Nzebi,walk,yɛ̀ndɛ̀,,1
Nzebi,water,maambá,,6
Nzebi,what,biki,,1
Nzebi,white,fùùkù,,19
Nzebi,who,na,,1
Nzebi,wind,le-voga,,14
Nzebi,woman,mù-káàsà,,2
Nzadi,all,ntsↄ́,,10
Nzadi,arm,lwǒ`,,1
Nzadi,ashes,múpǝr,,19
Nzadi,bark,lǝpwi,,22
Nzadi,belly,i-pfún,,18
Nzadi,belly,a-bal,,20
Nzadi,belly,o-kɛɛr,,21
Nzadi,belly,kantú,,22
Nzadi,big,muɲiér,,15
Nzadi,bird,m-pfùú,,7
Nzadi,bird,nyá,,8
Nzadi,bite,ó-tá dzín,,10
Nzadi,black,pyoo,,20
Nzadi,blood,i-kěl,,11
Nzadi,bone,kapfwa,,1
Nzadi,breast,i-bvyǒ,,6
Nzadi,breast,íbyá,,2
Nzadi,breast,bepiál,,7
Nzadi,burn,o-pya,,1
Nzadi,cloud,e-kↄ́,,28
Nzadi,cloud,kétum,,29
Nzadi,cold,képié,,9
Nzadi,cold,mpfô,,
Nzadi,come,o-ya,,2
Nzadi,come,o-zá,,2
Nzadi,dig,o-tûm,,25
Nzadi,die,o-kpá,,1
Nzadi,dog,m-bvá,,1
Nzadi,drink,o-nwá,,1
Nzadi,drink,o-nɔ́,,1
Nzadi,dry,o-yûm,,1
Nzadi,dry,ngázwam,,1
Nzadi,ear,i-tí,,1
Nzadi,ear,i-tü,,1
Nzadi,ear,e-kwut,,1
Nzadi,eat,o-dzá,,1
Nzadi,egg,i-kyě,,1
Nzadi,egg,i-kil,,16
Nzadi,elephant,ndzɔɔ,,1
Nzadi,eye,dzǐì (PL: mǐì),,1
Nzadi,fall,o-bva,,1
Nzadi,fat,mɛɛ́,,9
Nzadi,feather,lɛ-sál,,19
Nzadi,finger,mwa lwo,,14
Nzadi,fire,tsya,,10
Nzadi,fish,n-tswé,,1
Nzadi,fly,e-tuŋ,,13
Nzadi,full,a-zúúr,,1
Nzadi,give,o-pá,,1
Nzadi,go to,o-kɛ,,2
Nzadi,hair,e-swě (PL: ntswě),,16
Nzadi,hair,mpfə́,,16
Nzadi,head,ↄ-tsↄ́,,1
Nzadi,hear,o-zwâ,,1
Nzadi,heart,mutyám,,3
Nzadi,heart,o-tûm,,9
Nzadi,horn,i-síké,,14
Nzadi,house,ndzɔ,,7
Nzadi,kill,o-dzwâ,,15
Nzadi,kill,o-dzɛ́,,12
Nzadi,knee,i-mↄ́n,,17
Nzadi,knee,í-bwaŋ,,13
Nzadi,know,o-zyâ,,1
Nzadi,know,o-jib,,
Nzadi,laugh,o-syaŋ,,5
Nzadi,leaf,ɛ-kɛ́ɛ́,,28
Nzadi,leg,lé-kul,,10
Nzadi,liver,i-fǝ́b,,16
Nzadi,liver,lé-pí,,15
Nzadi,long,o-tál,,2
Nzadi,louse,e-sen (PL: ntsen),,1
Nzadi,louse,lɛpwi,,14
Nzadi,man,i-baa ~ i-báːl,,20
Nzadi,many,?,,?
Nzadi,meat,ntsúr,,6
Nzadi,meat,munung,,7
Nzadi,milk,adza i bvyo (water of breast),,20
Nzadi,moon,ngwɛn,,8
Nzadi,mountain,ngúm,,13
Nzadi,mountain,nkúl,,12
Nzadi,mouth,men,,2
Nzadi,name,dzǐn,,1
Nzadi,nail,ledza,,1
Nzadi,neck,nkíŋ,,1
Nzadi,neck,libwál,,19
Nzadi,neck,mpó,,20
Nzadi,new,mpa,,1
Nzadi,new,odzá:ng * nzáng,,9
Nzadi,new,esaŋ,,9
Nzadi,night,otû,,1
Nzadi,night,ôtsú,,1
Nzadi,nose,mbwám,,15
Nzadi,one,ómↄtúk,,6
Nzadi,one,omó,,1
Nzadi,path,mbvwâ,,5
Nzadi,person,muːr,,1
Nzadi,rain,mvêl,,4
Nzadi,rain,mbvɩ́l,,4
Nzadi,rain (v),onwo,,4
Nzadi,river,ndzee,,21
Nzadi,root,esim,,25
Nzadi,root,isin,,26
Nzadi,sand,késiang,,4
Nzadi,sand,dzɛl,,16
Nzadi,see,ↄmↄ̂n,,1
Nzadi,seed,mbú:r,,1
Nzadi,seed,nkɛ̂n,,13
Nzadi,short,okpe,,1
Nzadi,"sick, be",ozwa okal ~ otul okal,,15
Nzadi,sit,okaa kó ntse,,4
Nzadi,sit,atantsé,,18
Nzadi,skin,lǝpwí,,27
Nzadi,skin,kebán,,28
Nzadi,sleep (v),ɔpɔ tɔɔ,,16
Nzadi,small,okyɛ́ɛ,,3
Nzadi,small,nyέr,,28
Nzadi,small,otsí,,29
Nzadi,smoke,odziŋ,,5
Nzadi,snake,ntɛn,,6
Nzadi,speak,?,,?
Nzadi,stand,omat,,13
Nzadi,steal,oyib,,1
Nzadi,stone,itâr,,7
Nzadi,sun,itâá,,9
Nzadi,sun,itál,,15
Nzadi,tail,okyá,,1
Nzadi,thirst,mpwi,,15
Nzadi,tongue,lɩlɩ́m,,1
Nzadi,tongue,elûm,,2
Nzadi,tongue,ndáá,,4
Nzadi,tooth,idzên,,1
Nzadi,tree,muté,,4
Nzadi,two,ípe,,3
Nzadi,walk,okyán,,1
Nzadi,walk,olya,,10
Nzadi,water,adzá,,1
Nzadi,what,nge,,1
Nzadi,white,zyɛ́,,20
Nzadi,white,sɛ́,,20
Nzadi,white,tsétsé,,20
Nzadi,who,nɛ,,1
Nzadi,wind,mwɛl,,10
Nzadi,woman,okáàr,,2
Nzadi,woman,mukal,,
Lega,all,nsɛ,,1
Lega,arm,ko-bɔkɔ ~ i-bɔkɔ,,1
Lega,ashes,lw-itɔ,,1
Lega,bark,ke-koko,,8
Lega,belly,n-da,,4
Lega,big,nɛnɛ,,1
Lega,bird,ka-zɔni,,1
Lega,bite,rwa,,2
Lega,black,ina (be black),,3
Lega,blood,mi-kila,,11
Lega,bone,i-kwa,,1
Lega,breast,i-bɛlɛ,,2
Lega,burn,ɡya (<*pe),,1
Lega,cloud,?,,?
Lega,cold,asa,,1
Lega,come,bwa (<*du),,3
Lega,dig,omba,,5
Lega,die,kwa,,1
Lega,dog,m-bwa,,1
Lega,drink,nwa,,1
Lega,dry,oma,,1
Lega,ear,i-tozi ~ ko-rozi,,1
Lega,eat,lya,,1
Lega,egg,iɡy-onɡo,,14
Lega,elephant,n-zɔɡu,,1
Lega,eye,l-isɔ,,1
Lega,fall,gwa,,1
Lega,fat,ma-nɔna,,8
Lega,feather,?,,?
Lega,finger,mu-nwɛ,,1
Lega,fire,k-eɡya (<*pea),,10
Lega,fish,ky-ena,,12
Lega,fly,mu-lɛsu,,11
Lega,full,izala,,2
Lega,give,kasa,,4
Lega,go to,ɛnda,,2
Lega,hair,lo-zwele,,3
Lega,head,i-twɛ,,1
Lega,hear,unɡwa (<*yigu),,10
Lega,heart,n-ɡuma za mo-rema (anatomical heart),,3
Lega,heart,mo-rema (soul),,3
Lega,horn,ly-ɛɡa,,2
Lega,house,n-umba,,2
Lega,kill,ita (<*yit),,9
Lega,knee,i-zu,,1
Lega,know,mɛɲa,,4
Lega,laugh,sɛka,,1
Lega,leaf,lo-samba,,4
Lega,leg,ko-ɡolo,,10
Lega,liver,ke-roɡo,,11
Lega,long,lazi,,1
Lega,louse,mo-boli,,8
Lega,man,wa-molomɛ,,1
Lega,many,inɡi,,1
Lega,meat,ɲ-ɲama,,1
Lega,milk,ma-bɛlɛ,,8
Lega,moon,mw-ɛzi,,1
Lega,mountain,i-dokɔ,,9
Lega,mouth,ka-nwa,,2
Lega,name,iz-ina,,1
Lega,nail,lw-ana,,1
Lega,neck,i-kɔsi,,5
Lega,new,iɡyeleɡyele,,4
Lega,night,mu-kindi,,4
Lega,nose,mw-ɛmbɛ,,10
Lega,one,mɔzi,,1
Lega,path,n-zela,,1
Lega,person,mo-nto,,1
Lega,rain,m-bula,,1
Lega,rain (v),lɔka,,4
Lega,river,lw-ende,,17
Lega,root,mu-zi,,4
Lega,sand,ke-sanɡa ~ mo-sanɡa,,4
Lega,see,mɔna,,1
Lega,seed,ki-ɡuma,,11
Lega,short,iɡi,,1
Lega,"sick, be",samba,,1
Lega,sit,ikala,,1
Lega,skin,ke-kɔba,,3
Lega,sleep (v),iɡyɔmbeka,,6
Lega,sleep (v),ɡyama,,13
Lega,sleep (v),zɔmbama,,23
Lega,sleep (v),ibizɛ,,24
Lega,small,kɛɛkɛ,,3
Lega,small,kɛ,,
Lega,smoke,m-oki,,1
Lega,snake,n-zɔka,,1
Lega,speak,rɛnda,,27
Lega,stand,emana,,1
Lega,steal,iba,,1
Lega,stone,i-kɔzi,,13
Lega,sun,mo-se,,8
Lega,tail,mo-kela,,1
Lega,thirst,m-pusya,,12
Lega,tongue,lo-lami (<*demi),,1
Lega,tooth,l-iɲɔ,,1
Lega,tree,mo-re,,4
Lega,two,bele,,1
Lega,walk,ɛnda,,1
Lega,water,ma-ze ~ ma-nze,,1
Lega,what,ke,,1
Lega,what,keke,,1
Lega,what,kikizi,,1
Lega,what,kizi,,1
Lega,white,enɡa,,1
Lega,who,nazi,,1
Lega,who,ne,,1
Lega,wind,ke-swa,,1
Lega,woman,mo-kikolo,,1
Lega,woman,mo̩-kazi,,2
Kikuyu,all,othe,,1
Kikuyu,arm,gu-oko,,1
Kikuyu,ashes,mũhu ~ mbuu,,9
Kikuyu,bark,ma-goko,,8
Kikuyu,bark,ma-kũni,,16
Kikuyu,belly,nda,,4
Kikuyu,big,nene,,1
Kikuyu,bird,nyoni,,1
Kikuyu,bite,rũma,,2
Kikuyu,black,ũirũ,,2
Kikuyu,blood,thakame,,7
Kikuyu,blood,tharigi,,12
Kikuyu,bone,i-hĩndĩ,,8
Kikuyu,breast,nyondo,,5
Kikuyu,burn,cina,,2
Kikuyu,burn,hĩhia,,1
Kikuyu,cloud,itu,,2
Kikuyu,cold,heha,,2
Kikuyu,cold,hora (become cold),,3
Kikuyu,come,ũka,,4
Kikuyu,dig,enja,,13
Kikuyu,die,kua,,1
Kikuyu,dog,gui ~ ngui,,4
Kikuyu,drink,nyua,,1
Kikuyu,drink,kunda,,5
Kikuyu,dry,ũma,,1
Kikuyu,ear,gũtũ,,1
Kikuyu,eat,rĩa,,1
Kikuyu,egg,i-tumbĩ,,12
Kikuyu,egg,i-komo,,15
Kikuyu,elephant,njogu,,1
Kikuyu,eye,riitho,,1
Kikuyu,fall,gũa,,1
Kikuyu,fat,ma-guta,,1
Kikuyu,feather,ru-oya,,1
Kikuyu,finger,kĩ-ara,,2
Kikuyu,fire,mw-aki,,7
Kikuyu,fish,thamaki,,11
Kikuyu,fly,ngi,,1
Kikuyu,full,i-yũru,,1
Kikuyu,give,he,,1
Kikuyu,go to,thiĩ,,3
Kikuyu,hair,njuĩrĩ,,3
Kikuyu,head,mũtwe,,1
Kikuyu,head,kĩ-ongo,,2
Kikuyu,hear,igua,,1
Kikuyu,heart,ngoro,,8
Kikuyu,horn,rũhĩa,,2
Kikuyu,house,nyũmba,,2
Kikuyu,house,komba,,4
Kikuyu,kill,ũraga,,2
Kikuyu,knee,iru,,1
Kikuyu,know,menya,,4
Kikuyu,laugh,theka,,1
Kikuyu,leaf,i-thangũ,,23
Kikuyu,leg,kũ-gũrũ,,10
Kikuyu,liver,ini,,6
Kikuyu,liver,tama,,10
Kikuyu,long,raya (long),,1
Kikuyu,long,raiha (be long,,1
Kikuyu,louse,ndaa,,2
Kikuyu,man,mũndũrũme,,1
Kikuyu,many,ingĩ,,1
Kikuyu,meat,nyama,,1
Kikuyu,milk,iria,,14
Kikuyu,moon,mweri,,1
Kikuyu,mountain,kĩ-rĩma,,10
Kikuyu,mountain,gĩ-thuuri,,11
Kikuyu,mouth,kanua,,2
Kikuyu,name,rĩĩtwa,,2
Kikuyu,nail,rũ-ara,,1
Kikuyu,neck,ngingo,,1
Kikuyu,new,erũ,,3
Kikuyu,night,ũ-tukũ,,1
Kikuyu,nose,iniũrũ,,1
Kikuyu,one,mwe,,1
Kikuyu,path,njĩra,,1
Kikuyu,person,mũndũ,,1
Kikuyu,rain,mbura,,1
Kikuyu,rain (v),ura,,7
Kikuyu,rain (v),cicia,,8
Kikuyu,rain (v),thuta,,9
Kikuyu,river,rũũi,,1
Kikuyu,root,mũ-ri,,4
Kikuyu,sand,mũ-thanga,,4
Kikuyu,sand,gĩ-thangathĩ,,
Kikuyu,see,ona,,1
Kikuyu,seed,mbeũ ~ mbegũ,,2
Kikuyu,short,kuhĩ,,1
Kikuyu,"sick, be",rũara,,2
Kikuyu,sit,ikara thĩ,,1
Kikuyu,skin,rũũa,,20
Kikuyu,skin,i-konde,,21
Kikuyu,sleep (v),koma toro,,10
Kikuyu,small,nini,,4
Kikuyu,smoke,ndogo,,4
Kikuyu,snake,nyamũ-ya-thi,,2
Kikuyu,snake,mũ-raru,,3
Kikuyu,speak,aria,,26
Kikuyu,stand,rũgama ~ rũngama,,10
Kikuyu,stand,ĩhanda,,11
Kikuyu,steal,iya,,1
Kikuyu,stone,i-higa,,10
Kikuyu,sun,ri-ũa,,1
Kikuyu,tail,mũ-cuthĩ,,9
Kikuyu,tail,gĩ-tong'oe,,10
Kikuyu,thirst,nyota,,1
Kikuyu,tongue,rũ-rĩmĩ,,1
Kikuyu,tooth,i-gego,,2
Kikuyu,tree,mũ-tĩ,,4
Kikuyu,two,ĩrĩ,,1
Kikuyu,walk,tembea,,2
Kikuyu,water,maĩ,,1
Kikuyu,what,rĩa,,2
Kikuyu,white,erũ,,2
Kikuyu,who,ũria,,1
Kikuyu,wind,rũhuho,,2
Kikuyu,woman,mũndũ mũka,,2
Nyamwezi,all,ose,,1
Nyamwezi,arm,"m-kono (arm, hand)",,4
Nyamwezi,ashes,ma-βuu,,9
Nyamwezi,bark,i-gʊla,,2
Nyamwezi,belly,nda,,4
Nyamwezi,big,haɲa,,12
Nyamwezi,bird,noni,,1
Nyamwezi,bite,luma,,2
Nyamwezi,black,pi,,22
Nyamwezi,blood,m-gazi,,4
Nyamwezi,bone,i-guha,,1
Nyamwezi,breast,i-βeele,,2
Nyamwezi,burn,βaka,,3
Nyamwezi,cloud,i-luunde,,19
Nyamwezi,cold,nedeku,,4
Nyamwezi,come,iza,,1
Nyamwezi,dig,sɪɪmba,,2
Nyamwezi,die,faa,,1
Nyamwezi,dog,mbwaa,,1
Nyamwezi,drink,ŋwaa,,1
Nyamwezi,dry,ʊmu,,1
Nyamwezi,ear,i-twii,,1
Nyamwezi,eat,lyaa,,1
Nyamwezi,egg,i-gɪɪ,,1
Nyamwezi,elephant,mhʊlɪ,,6
Nyamwezi,elephant,nzovu (dialectal),,1
Nyamwezi,eye,l-iiso,,1
Nyamwezi,fall,gwa,,1
Nyamwezi,fat,ma-guta,,1
Nyamwezi,feather,looyaa,,1
Nyamwezi,finger,lw-aala,,2
Nyamwezi,fire,mooto,,2
Nyamwezi,fish,nsoomba,,3
Nyamwezi,fish,nsamaaki,,11
Nyamwezi,fly,n-ɡii ~ i-ɡii,,1
Nyamwezi,fly,i-saazi,,10
Nyamwezi,full,okala,,2
Nyamwezi,give,paa,,1
Nyamwezi,give,iŋha,,3
Nyamwezi,go to,ja,,1
Nyamwezi,hair,lʊ-ywɪɪlɪ,,3
Nyamwezi,hair,lʊɲele,,3
Nyamwezi,head,m-twee,,1
Nyamwezi,hear,igwa,,1
Nyamwezi,heart,m-ooyo,,1
Nyamwezi,horn,i-peembe,,9
Nyamwezi,house,nuumba,,2
Nyamwezi,kill,βʊlaɡa,,2
Nyamwezi,knee,i-zwii,,1
Nyamwezi,knee,i-yʊʊnɡo (dialectal),,9
Nyamwezi,know,mana,,4
Nyamwezi,laugh,seka,,1
Nyamwezi,leaf,i-dʊʊtʊ,,24
Nyamwezi,leg,kʊ-ɡʊlʊ ~ m-ɡʊlʊ,,10
Nyamwezi,liver,i-tɪma,,8
Nyamwezi,long,liihu,,1
Nyamwezi,louse,ndaa ~ i-daa,,2
Nyamwezi,man,ŋw-iilwaana ~ ŋw-iiŋwaana,,7
Nyamwezi,man,m-ɡoosha,,14
Nyamwezi,many,inɡɪ,,1
Nyamwezi,meat,ɲama,,1
Nyamwezi,milk,ma-βeele,,8
Nyamwezi,moon,ŋw-eezi,,1
Nyamwezi,mountain,lʊ-ɡʊlʊ,,12
Nyamwezi,mouth,m-lomo,,1
Nyamwezi,name,l-iina,,1
Nyamwezi,nail,lʊ-zala,,1
Nyamwezi,neck,i-kosi,,5
Nyamwezi,neck,ŋhiingo,,1
Nyamwezi,new,pyaa ~ mhyaa,,1
Nyamwezi,night,βʊ-zikʊ,,1
Nyamwezi,nose,i-niindo,,11
Nyamwezi,one,mo,,1
Nyamwezi,path,nzɪla,,1
Nyamwezi,person,m-nhʊ,,1
Nyamwezi,rain,mbula,,1
Nyamwezi,rain (v),?,,?
Nyamwezi,river,m-oongo,,18
Nyamwezi,root,m-zi,,4
Nyamwezi,sand,m-tuunde,,4
Nyamwezi,sand,m-seenga (dialectal),,13
Nyamwezi,see,βona,,1
Nyamwezi,seed,mbiyʊ,,2
Nyamwezi,short,guhɪ,,1
Nyamwezi,"sick, be",saata,,3
Nyamwezi,"sick, be",lwaala,,2
Nyamwezi,sit,ikala,,1
Nyamwezi,skin,i-kʊʊnza,,5
Nyamwezi,skin,ndɪlɪɪ,,22
Nyamwezi,sleep (v),laala,,1
Nyamwezi,small,doo,,5
Nyamwezi,smoke,ly-oochi ~ ly-oosi,,1
Nyamwezi,snake,nzoka ~ i-yoka,,1
Nyamwezi,speak,yoomba,,6
Nyamwezi,stand,ɪma,,1
Nyamwezi,steal,iβa,,1
Nyamwezi,stone,i-we,,1
Nyamwezi,sun,lyʊʊβa,,1
Nyamwezi,tail,m-kɪla,,1
Nyamwezi,thirst,noota,,1
Nyamwezi,tongue,lʊ-lɪmi,,1
Nyamwezi,tooth,l-iino,,1
Nyamwezi,tree,m-tɪɪ,,4
Nyamwezi,two,βɪlɪ,,1
Nyamwezi,walk,yʊʊmba,,3
Nyamwezi,walk,shimiinza,,4
Nyamwezi,water,miinzɪ,,1
Nyamwezi,what,kɪɪ,,1
Nyamwezi,white,pe,,3
Nyamwezi,who,naani,,1
Nyamwezi,wind,ɲaɡaa ~ mu-yaɡaa,,3
Nyamwezi,woman,m-kɪɪma,,3
Nyamwezi,woman,m-shɪɪki,,4
Swahili,all,ote,,1
Swahili,arm,m-kono,,4
Swahili,ashes,jivu,,9
Swahili,bark,gome,,20
Swahili,belly,tumbo,,8
Swahili,big,kubwa,,14
Swahili,bird,ndege,,3
Swahili,bite,ng'ata,,5
Swahili,bite,uma,,1
Swahili,black,weusi,,16
Swahili,black,giza,,17
Swahili,blood,damu,,6
Swahili,bone,m-fupa,,1
Swahili,breast,ziwa,,3
Swahili,burn,choma,,4
Swahili,burn,ungua,,5
Swahili,cloud,wingu,,4
Swahili,cold,baridi,,5
Swahili,come,ja,,1
Swahili,dig,chimba,,2
Swahili,die,fa,,1
Swahili,dog,mbwa,,1
Swahili,drink,nywa,,1
Swahili,dry,kavu,,8
Swahili,ear,sikio,,5
Swahili,eat,la,,1
Swahili,egg,yai,,6
Swahili,elephant,tembo,,2
Swahili,elephant,ndovu,,1
Swahili,eye,jicho,,1
Swahili,fall,anguka,,4
Swahili,fat,mafuta,,1
Swahili,feather,nyoya,,1
Swahili,finger,ki-dole,,10
Swahili,fire,moto,,2
Swahili,fish,samaki,,11
Swahili,fly,inzi,,1
Swahili,full,jaa ~ jaza,,2
Swahili,give,pa,,1
Swahili,go to,enda,,2
Swahili,hair,u-nyele,,3
Swahili,head,ki-chwa,,3
Swahili,hear,sikia,,11
Swahili,heart,m-oyo,,1
Swahili,horn,pembe,,9
Swahili,house,nyumba,,2
Swahili,kill,ua,,2
Swahili,knee,goti,,12
Swahili,know,jua,,1
Swahili,laugh,cheka,,1
Swahili,leaf,jani,,12
Swahili,leg,m-guu,,10
Swahili,liver,ini,,6
Swahili,long,refu,,1
Swahili,louse,chawa,,5
Swahili,man,mw-anamume,,1
Swahili,many,ingi,,1
Swahili,meat,nyama,,1
Swahili,milk,ma-ziwa,,18
Swahili,moon,mw-ezi,,1
Swahili,mountain,m-lima,,11
Swahili,mouth,ki-nywa,,2
Swahili,mouth,m-domo,,1
Swahili,name,jina,,1
Swahili,nail,u-kucha,,7
Swahili,neck,shingo,,1
Swahili,new,pya,,1
Swahili,night,u-siku,,1
Swahili,nose,pua,,4
Swahili,one,moja,,1
Swahili,path,njia,,1
Swahili,person,m-tu,,1
Swahili,rain,mvua,,1
Swahili,rain (v),nya,,2
Swahili,river,m-to,,8
Swahili,root,m-zizi,,4
Swahili,sand,m-changa,,4
Swahili,see,on,,1
Swahili,seed,mbegu,,2
Swahili,short,fupi,,1
Swahili,"sick, be",gonjwa,,4
Swahili,sit,kaa,,1
Swahili,skin,ngozi,,26
Swahili,sleep (v),lala,,1
Swahili,small,dogo,,5
Swahili,smoke,moshi,,1
Swahili,snake,nyoka,,1
Swahili,speak,ongea,,28
Swahili,stand,simama,,1
Swahili,steal,iba,,1
Swahili,stone,ji-we,,1
Swahili,sun,jua,,1
Swahili,tail,m-kia,,1
Swahili,thirst,kiu,,4
Swahili,tongue,u-limi,,1
Swahili,tooth,ji-no,,1
Swahili,tree,m-ti,,4
Swahili,two,bili,,1
Swahili,walk,tembea,,2
Swahili,water,maji,,1
Swahili,what,nini,,2
Swahili,white,eupe,,3
Swahili,who,nani,,1
Swahili,wind,u-pepo,,5
Swahili,woman,mw-anamke,,2
Luganda,all,onna,,7
Luganda,arm,omu-kono ~ lu-kono,,4
Luganda,ashes,e-vvu,,9
Luganda,ashes,omu-yonga,,11
Luganda,bark,eki-kuta,,5
Luganda,belly,olu-buto,,16
Luganda,big,nene,,1
Luganda,big,kulu,,3
Luganda,bird,e-nnyonyi,,1
Luganda,bite,luma,,2
Luganda,black,ddugavu (black),,18
Luganda,black,ddugala (be black),,18
Luganda,blood,omu-saayi,,8
Luganda,bone,e-ggumba,,9
Luganda,breast,e-bbeere,,2
Luganda,burn,aka,,3
Luganda,burn,okya,,6
Luganda,burn,teta,,7
Luganda,cloud,e-bire,,18
Luganda,cold,nnyogoga ~ nnyonyoga (be cold),,6
Luganda,cold,wola,,3
Luganda,cold,titiwala (become cold),,7
Luganda,come,jja,,1
Luganda,dig,lima,,15
Luganda,dig,sima,,3
Luganda,die,fa,,1
Luganda,dog,e-mbwa,,1
Luganda,drink,nywa,,1
Luganda,dry,kalu,,8
Luganda,ear,okutu,,1
Luganda,eat,lya,,1
Luganda,egg,e-ggi,,1
Luganda,elephant,e-njovu,,1
Luganda,elephant,e-nguuli,,6
Luganda,eye,eriiso,,1
Luganda,eye,e-ddozo,,3
Luganda,fall,gwa,,1
Luganda,fat,ama-futa,,1
Luganda,feather,eky-oya,,1
Luganda,feather,eky-ensuti,,16
Luganda,finger,engalo,,8
Luganda,fire,omu-liro,,1
Luganda,fish,ekyennyanja,,13
Luganda,fly,enswera,,12
Luganda,full,jjula,,1
Luganda,give,wa,,1
Luganda,give,gaba,,2
Luganda,go to,genda,,2
Luganda,hair,olu-viiri,,2
Luganda,head,omu-twe,,1
Luganda,hear,wulira,,3
Luganda,heart,omu-tima,,3
Luganda,horn,e-jjembe,,9
Luganda,house,e-nnyumba,,2
Luganda,kill,tta,,9
Luganda,knee,e-vviivi,,1
Luganda,know,manya,,4
Luganda,laugh,seka,,1
Luganda,leaf,eki-koola,,16
Luganda,leaf,e-ddagala,,25
Luganda,leg,oku-gulu,,10
Luganda,liver,eki-bumba,,12
Luganda,long,wanvu,,5
Luganda,louse,e-nsekere,,9
Luganda,man,omu-sajja,,15
Luganda,many,ngi,,1
Luganda,meat,e-nnyama,,1
Luganda,milk,amata,,5
Luganda,moon,omw-ezi,,1
Luganda,mountain,olu-sozi,,8
Luganda,mouth,aka-mwa,,2
Luganda,name,eri-nnya,,1
Luganda,nail,olw-ala,,1
Luganda,neck,obu-lago,,13
Luganda,neck,e-nsingo,,1
Luganda,neck,e-nsikya,,14
Luganda,neck,e-nkoto,,9
Luganda,neck,e-kkosi,,5
Luganda,new,gya,,1
Luganda,night,e-kiro,,2
Luganda,nose,e-nnyindo,,11
Luganda,one,mu,,1
Luganda,path,e-kkubo,,4
Luganda,person,omu-ntu,,1
Luganda,rain,e-nkuba,,7
Luganda,rain (v),tonnya,,10
Luganda,river,omu-gga,,19
Luganda,root,eki-kolo,,20
Luganda,root,olu-sika,,21
Luganda,root,omu-zi,,4
Luganda,sand,omu-senyu,,14
Luganda,see,laba,,6
Luganda,seed,e-nsigo,,9
Luganda,seed,e-mpeke,,10
Luganda,short,mpi,,1
Luganda,"sick, be",lwala,,2
Luganda,sit,tuula,,7
Luganda,sit,sutama,,13
Luganda,skin,e-ddiba,,23
Luganda,skin,olu-kuta,,24
Luganda,skin,olu-susu,,25
Luganda,sleep (v),ebaka,,14
Luganda,small,tono,,1
Luganda,small,tiiriitu,,2
Luganda,smoke,omu-kka,,5
Luganda,snake,omu-sota,,4
Luganda,snake,e-mpiri,,5
Luganda,speak,ogera,,28
Luganda,speak,gamba,,1
Luganda,stand,yimirira,,1
Luganda,steal,bba,,1
Luganda,stone,e-jjinja,,12
Luganda,sun,e-njuba,,1
Luganda,tail,omu-kira,,1
Luganda,thirst,e-nnyonta,,1
Luganda,tongue,olu-limi,,1
Luganda,tooth,eri-nnyo,,1
Luganda,tooth,e-ggego,,2
Luganda,tree,omu-ti,,4
Luganda,two,biri,,1
Luganda,walk,tambula,,9
Luganda,water,amazzi,,1
Luganda,what,ki,,1
Luganda,white,eru,,2
Luganda,who,ani,,1
Luganda,wind,empewo,,5
Luganda,woman,omu-kazi,,2
Ha,all,se,,1
Ha,arm,uku-boko,,1
Ha,ashes,umu-nyota,,15
Ha,bark,?,,?
Ha,belly,inda,,4
Ha,big,nini,,1
Ha,bird,indege,,1
Ha,bird,inyoni,,3
Ha,bird,inzeeba,,9
Ha,bite,?,,?
Ha,black,irabura (be black),,9
Ha,blood,ama-raso,,13
Ha,bone,i-gufa,,1
Ha,breast,i-beere,,2
Ha,burn,sha (intr),,1
Ha,burn,turira (tr),,8
Ha,cloud,"igi-ho (cloud, sky)",,2
Ha,cloud,ibi-chu (clouds),,
Ha,cold,ibi-hintsi,,8
Ha,cold,imbeho,,9
Ha,cold,kanya (feel cold) ~ uru-kanya,,10
Ha,come,za,,1
Ha,dig,handa,,1
Ha,dig,cha,,2
Ha,dig,imba,,11
Ha,die,pfa,,1
Ha,dog,imbwa,,1
Ha,drink,nywa,,1
Ha,dry,kama (to dry),,9
Ha,dry,uma (become dry),,1
Ha,ear,ugu-twi,,1
Ha,eat,dya,,1
Ha,egg,i-gi,,1
Ha,elephant,inzovu,,1
Ha,eye,i-jiisho,,1
Ha,fall,gwa,,1
Ha,fall,henuka,,5
Ha,fat,ama-vuta (oil),,1
Ha,feather,idyooya,,1
Ha,finger,uru-toke,,9
Ha,fire,umu-riro,,1
